id,tag,timestamp,value
1230,Train/loss,1748283680479,0.10510867834091187
1240,Train/loss,1748283692907,0.08462217450141907
1250,Train/loss,1748283705503,0.0866205170750618
1260,Train/loss,1748283717928,0.08204910159111023
1270,Train/loss,1748283730496,0.08152347803115845
1280,Train/loss,1748283743075,0.07278957217931747
1290,Train/loss,1748283755501,0.07911308109760284
1300,Train/loss,1748283768116,0.08631318807601929
1310,Train/loss,1748283780551,0.07774233818054199
1320,Train/loss,1748283793116,0.0749366283416748
1330,Train/loss,1748283805681,0.08542785793542862
1340,Train/loss,1748283818120,0.09086336195468903
1350,Train/loss,1748283830766,0.08752147853374481
1360,Train/loss,1748283843238,0.06993638724088669
1370,Train/loss,1748283855809,0.0929989218711853
1380,Train/loss,1748283868275,0.076072096824646
1390,Train/loss,1748283880699,0.07635878026485443
1400,Train/loss,1748283893692,0.07638228684663773
1410,Train/loss,1748283906156,0.08053573966026306
1420,Train/loss,1748283918764,0.0704413503408432
1430,Train/loss,1748283931199,0.08432667702436447
1440,Train/loss,1748283943711,0.07000130414962769
1450,Train/loss,1748283956254,0.06917525082826614
1460,Train/loss,1748283968716,0.07060408592224121
1470,Train/loss,1748283981346,0.10735791176557541
1480,Train/loss,1748283993781,0.10830682516098022
1490,Train/loss,1748284006285,0.0809045359492302
1500,Train/loss,1748284018772,0.07253328710794449
1510,Train/loss,1748284053972,0.08106961101293564
1520,Train/loss,1748284066504,0.06824801862239838
1530,Train/loss,1748284079051,0.07855594903230667
1540,Train/loss,1748284091534,0.07298487424850464
1550,Train/loss,1748284104138,0.07544603198766708
1560,Train/loss,1748284116578,0.0769943818449974
1570,Train/loss,1748284129126,0.09130046516656876
1580,Train/loss,1748284141913,0.07904621958732605
